"sep=,"
Shimmer__TimestampSync_Unix_CAL,Shimmer__EMG_CH1_24BIT_CAL,Shimmer__EMG_CH1_BandPass_Filter_CAL,
ms,mV,mV,
1.6861877871728188E12,-69.99057888872372,0.1361611075868111,
1.686187787174772E12,-69.84292187407675,0.06294308799857411,
1.6861877871767253E12,-69.87451114748055,-0.12152551410915634,
1.6861877871786785E12,-69.99651690282626,-0.25356534223725335,
1.6861877871806316E12,-70.16859910908529,-0.15403164634304933,
1.686187787182585E12,-70.32786770596516,-0.08310664695190462,
1.686187787184538E12,-70.33137762523225,0.08144234450806931,
1.6861877871864915E12,-70.21345876218383,0.2296429949908991,
1.6861877871884446E12,-70.04382869130318,0.22289805943234245,
1.686187787190398E12,-69.88367059433507,0.11472128361499193,
1.686187787192351E12,-69.8500138342397,-0.06154166477203487,
1.6861877871943044E12,-69.95033501986683,-0.2210364139159747,
1.6861877871962576E12,-70.11508486053366,-0.24423276434793567,
1.686187787198211E12,-70.29238386460747,-0.12823141736018148,
1.686187787200164E12,-70.35029753251443,0.027838573660461125,
1.6861877872021174E12,-70.25257272552324,0.20162231945762762,
1.6861877872040706E12,-70.0936166557014,0.24280468274959324,
1.686187787206024E12,-70.0075034309431,0.15962178259590687,
1.686187787207977E12,-69.86354865990663,-0.00256001523744078,
1.6861877872099302E12,-69.86535170062602,-0.17528319078489626,
1.6861877872118835E12,-69.97670749545584,-0.24185857437362895,
1.6861877872138367E12,-70.24497591395885,-0.22197847367545043,
1.68618778721579E12,-70.31584743450253,-0.1032895711786069,
1.6861877872177432E12,-70.34032070720045,0.07503294119626501,
1.6861877872196965E12,-70.22742631762341,0.252405851298956,
1.6861877872216497E12,-70.06265243641366,0.2482030557743032,
1.686187787223603E12,-69.90078746089786,0.12826614285366578,
1.6861877872255562E12,-69.84989363152508,-0.028892654881805504,
1.6861877872275095E12,-69.94115153246938,-0.2045297673293776,
1.6861877872294626E12,-70.09450615578963,-0.23536429854630242,
1.686187787231416E12,-70.27209364637855,-0.1423673098933204,
1.6861877872333691E12,-70.35073026228709,0.023541133768137885,
1.6861877872353225E12,-70.26190045617824,0.17912272386847936,
1.6861877872372756E12,-70.11477233347563,0.25692591080804306,
1.686187787239229E12,-69.94533458693837,0.16318818551935818,
1.6861877872411821E12,-69.87309275544796,0.025053094748584286,
1.6861877872431353E12,-69.90345596116256,-0.16088287899128303,
1.6861877872450886E12,-69.96156195341293,-0.24808352923299812,
1.6861877872470417E12,-70.12621563190805,-0.18382456678793804,
1.686187787248995E12,-70.30014895997233,-0.11305454201136364,
1.6861877872509482E12,-70.34678761324734,0.13052507004018193,
1.6861877872529016E12,-70.17100316337782,0.21145872677117805,
1.6861877872548547E12,-70.08690934422525,0.24236278295061928,
1.686187787256808E12,-69.920043935781,0.1533066035927579,
1.6861877872587612E12,-69.8456384554273,-0.01310733608325739,
1.6861877872607146E12,-69.92663104454252,-0.240616399628569,
1.6861877872626677E12,-70.07133107240968,-0.2551300357477144,
1.686187787264621E12,-70.25430364461386,-0.15534434540861958,
1.6861877872665742E12,-70.34818196473701,-0.013568266456191358,
1.6861877872685276E12,-70.28024339043021,0.1637080430014481,
1.6861877872704807E12,-70.1348221462753,0.24802771923281455,
1.6861877872724338E12,-69.96689895394233,0.1816537572339982,
1.6861877872743872E12,-69.84717705017452,0.038629921551052604,
1.6861877872763403E12,-69.89057023015462,-0.1455574144105023,
1.6861877872782937E12,-70.01637439128253,-0.2574476446240252,
1.6861877872802468E12,-70.10652642725226,-0.19732535142578178,
1.6861877872822002E12,-70.2811809716043,-0.06200218605313698,
1.6861877872841533E12,-70.32481455701365,0.11238510340076042,
1.6861877872861067E12,-70.26372753744056,0.19103985023173287,
1.6861877872880598E12,-70.10453106218947,0.24756051343876612,
1.6861877872900132E12,-69.93528563999561,0.09035193040276436,
1.6861877872919663E12,-69.84537400945513,0.008010448953354803,
1.6861877872939197E12,-69.91434632710771,-0.1761799188824973,
1.6861877872958728E12,-70.05046388115055,-0.2585952325352307,
1.6861877872978262E12,-70.24240357586585,-0.1740844239736252,
1.6861877872997793E12,-70.35524988435704,-0.028129960952855203,
1.6861877873017327E12,-70.29846612196756,0.1398500170629931,
1.6861877873036858E12,-70.16453625733092,0.24832604184794582,
1.686187787305639E12,-69.9908433346959,0.19315614199536138,
1.6861877873075923E12,-69.85955792978103,0.0616079695629036,
1.6861877873095454E12,-69.88083381026989,-0.12200246580199503,
1.6861877873114988E12,-70.00250299801465,-0.25259506855073033,
1.686187787313452E12,-70.1785038127705,-0.21309052271622358,
1.6861877873154053E12,-70.33130550360347,-0.08458420945194096,
1.6861877873173584E12,-70.35698080344766,0.09392646636261623,
1.6861877873193118E12,-70.27776721450891,0.23094934507202364,
1.686187787321265E12,-70.12878797000106,0.22419215304394316,
1.6861877873232183E12,-69.88422352682235,0.10592154876486364,
1.6861877873251714E12,-69.84585482031363,0.025094826615321208,
1.6861877873271248E12,-69.90446566396542,-0.1521743602933719,
1.686187787329078E12,-70.0350058120496,-0.2458726915119199,
1.6861877873310312E12,-70.21482907313057,-0.19144697517601822,
1.6861877873329844E12,-70.35118703260267,-0.052254777448224154,
1.6861877873349375E12,-70.31712158327757,0.12684685402351326,
1.6861877873368909E12,-70.18612466487781,0.2505687449128148,
1.686187787338844E12,-70.00899394460447,0.2061420446914403,
1.6861877873407974E12,-69.86383714642173,0.08349427025806679,
1.6861877873427505E12,-69.87225133644557,-0.09910443220504414,
1.6861877873447039E12,-69.98416006376267,-0.2398615841512755,
1.686187787346657E12,-70.15879056757178,-0.2247844715530865,
1.6861877873486104E12,-70.32289131357963,-0.09395686829358053,
1.6861877873505635E12,-70.34621064021714,0.07770049193670608,
1.6861877873525168E12,-70.23086411526172,0.2276557905230941,
1.68618778735447E12,-70.15294871564095,0.24170943708427622,
1.6861877873564233E12,-69.97822204966013,0.1301720685286439,
1.6861877873583765E12,-69.85224960473175,-0.034591002193404594,
1.6861877873603298E12,-69.89287812227545,-0.20734559730826882,
1.686187787362283E12,-70.10390600807341,-0.2489481798138993,
1.6861877873642363E12,-70.19891423371405,-0.20094169505581508,
1.6861877873661895E12,-70.34229203172032,-0.05998649505652128,
1.6861877873681426E12,-70.32986307102796,0.1071811771944274,
1.686187787370096E12,-70.20312132872597,0.2589313264147896,
1.686187787372049E12,-70.02906779794706,0.22334136999826304,
1.6861877873740024E12,-69.88165118872935,0.10573944554538371,
1.6861877873759556E12,-69.86537574116895,-0.07075527021929585,
1.686187787377909E12,-69.96937512986364,-0.22536848891627725,
1.686187787379862E12,-70.13597609233571,-0.23364600270391422,
1.6861877873818154E12,-70.30438009552718,-0.11088746633243547,
1.6861877873837686E12,-70.34866277559551,0.053687501775885486,
1.686187787385722E12,-70.24557692753199,0.2187952238302556,
1.686187787387675E12,-70.08681318205355,0.24718631779204764,
1.6861877873896284E12,-69.92562134173966,0.15184492493949261,
1.6861877873915815E12,-69.8520091993025,-0.018295667064165896,
1.686187787393535E12,-69.88073764809819,-0.19066811642345757,
1.686187787395488E12,-70.00154137629764,-0.2540050272865507,
1.6861877873974412E12,-70.17737390725301,-0.15149243354172748,
1.6861877873993945E12,-70.33267581455021,0.002105438976024368,
1.6861877874013477E12,-70.34330173452318,0.09278165786240113,
1.686187787403301E12,-70.14208239023873,0.23154369703994707,
1.6861877874052542E12,-70.05741159805595,0.23399427403944237,
1.6861877874072075E12,-69.89278196010375,0.11771269178068952,
1.6861877874091606E12,-69.85602396997102,-0.14669217923337768,
1.686187787411114E12,-69.95632111505522,-0.22212209515718714,
1.6861877874130671E12,-70.1144598064176,-0.24319703611676274,
1.6861877874150205E12,-70.29312912143816,-0.13439651641425757,
1.6861877874169736E12,-70.35565857358677,0.03324221466747571,
1.686187787418927E12,-70.25992913165837,0.19156914600728284,
1.6861877874208801E12,-70.10505995413382,0.24473448332918316,
1.6861877874228335E12,-69.93567028868242,0.15057775526513859,
1.6861877874247866E12,-69.85126394247182,-0.0011480437986178106,
1.68618778742674E12,-69.92230374681597,-0.1809217071402693,
1.686187787428693E12,-69.97843841454646,-0.2586096270861157,
1.6861877874306462E12,-70.15213133718149,-0.17119212130575048,
1.6861877874325996E12,-70.36188507420441,-0.023820600454326022,
1.6861877874345527E12,-70.35200441106213,0.14502555324388397,
1.686187787436506E12,-70.23908598094216,0.21679327429982306,
1.6861877874384592E12,-70.07428805918948,0.1866896477122794,
1.6861877874404126E12,-69.91388955679213,0.12739350615134618,
1.6861877874423657E12,-69.8560960915998,-0.036136239626513036,
1.686187787444319E12,-69.94432488413551,-0.21196051593070703,
1.6861877874462722E12,-70.09727081822604,-0.25661570849147824,
1.6861877874482256E12,-70.27271870049461,-0.08339459078005418,
1.6861877874501787E12,-70.36056284434352,0.0035188954092327833,
1.686187787452132E12,-70.27334375461066,0.1671893087645571,
1.6861877874540852E12,-70.12542229399152,0.24520897424535568,
1.6861877874560386E12,-69.95584030419671,0.16044228274961228,
1.6861877874579917E12,-69.84708088800282,0.02009192669919251,
1.6861877874599448E12,-69.90528304242488,-0.16717001378008697,
1.6861877874618982E12,-70.03572702833736,-0.25603815270341207,
1.6861877874638513E12,-70.2172331274231,-0.19283037013435914,
1.6861877874658047E12,-70.34270072095005,-0.04182828906341717,
1.6861877874677578E12,-70.34392678863924,0.12100499734350603,
1.6861877874697112E12,-70.24401429224184,0.2467756002501545,
1.6861877874716643E12,-70.00332037647411,0.1980226800209647,
1.6861877874736177E12,-69.92566942282551,0.07862226837871496,
1.6861877874755708E12,-69.84602310411411,-0.017064426064514904,
1.6861877874775242E12,-69.92405870644951,-0.18507992885158076,
1.6861877874794773E12,-70.07250905901302,-0.2343242665499098,
1.6861877874814307E12,-70.25533738795964,-0.16648725145423818,
1.6861877874833838E12,-70.35827899276562,-0.012876836546232322,
1.6861877874853372E12,-70.2903163779159,0.1631030728390106,
1.6861877874872903E12,-70.15088122894937,0.2475542552054441,
1.6861877874892437E12,-69.97454384659257,0.185174932917555,
1.6861877874911968E12,-69.8543892130521,0.04382210907454996,
1.68618778749315E12,-69.89573894688355,-0.1417887706963589,
1.6861877874951033E12,-70.02118249986758,-0.25954894243736437,
1.6861877874970564E12,-70.20107788257732,-0.19681739801193313,
1.6861877874990098E12,-70.3478934782219,-0.06738969076740244,
1.686187787500963E12,-70.33149782794688,0.11176063128828674,
1.6861877875029163E12,-70.20417911261468,0.2390379431314426,
1.6861877875048694E12,-70.11657537419502,0.22262889058875987,
1.6861877875068228E12,-69.94610388431198,0.09751878217203136,
1.686187787508776E12,-69.84912433415147,-0.07429478374243406,
1.6861877875107292E12,-69.98004913092245,-0.2299078320465529,
1.6861877875126824E12,-70.05673846285404,-0.25215207164445447,
1.6861877875146357E12,-70.24213912989367,-0.17506982737690696,
1.6861877875165889E12,-70.35948101991188,-0.023479536094505874,
1.6861877875185422E12,-70.30998154202877,0.21967114764160936,
1.6861877875204954E12,-70.17078679849149,0.2597806961205111,
1.6861877875224485E12,-69.99596397033898,0.20049781934573438,
1.6861877875244019E12,-69.86263511927547,0.07079289836660307,
1.686187787526355E12,-69.88751708120311,-0.10894991275798199,
1.6861877875283083E12,-70.00271936290098,-0.24539825833271,
1.6861877875302615E12,-70.18453798904474,-0.21050201016328715,
1.6861877875322148E12,-70.33832534213765,-0.08052586311201283,
1.686187787534168E12,-70.3382772610518,0.09817123217091146,
1.6861877875361213E12,-70.21963718171563,0.24138731044491557,
1.6861877875380745E12,-70.05700290882622,0.2352485145456572,
1.6861877875400278E12,-69.89496964950995,0.12050520956925992,
1.686187787541981E12,-69.8617215786443,-0.051177492183741055,
1.6861877875439343E12,-69.90650911011407,-0.21896492486469657,
1.6861877875458875E12,-70.03688097439777,-0.23870919000305973,
1.6861877875478408E12,-70.21850727619814,-0.12784481872440917,
1.686187787549794E12,-70.35241310029186,-0.045779794827428354,
1.686187787551747E12,-70.26156388857729,0.12373992370841655,
1.6861877875537004E12,-70.1945869359875,0.25437757203175115,
1.6861877875556536E12,-70.02014875652179,0.2079009395970215,
1.686187787557607E12,-69.87376589064986,0.0019903483611029313,
1.68618778755956E12,-69.87641035037164,-0.09941184222331939,
1.6861877875615134E12,-69.98697280728493,-0.23728718649657426,
1.6861877875634666E12,-70.161939878695,-0.23169275526969962,
1.68618778756542E12,-70.32529536787216,-0.09913326249962554,
1.686187787567373E12,-70.35104278934512,0.06775796355653876,
1.6861877875693264E12,-70.239783156687,0.22123536625995918,
1.6861877875712795E12,-70.0756343295933,0.23013845353455578,
1.686187787573233E12,-69.9090093265783,0.13236916197591142,
1.686187787575186E12,-69.85938964598056,-0.041693678422013505,
1.6861877875771394E12,-69.95071966855363,-0.2037728648456337,
1.6861877875790925E12,-70.0183457158024,-0.25548626472357455,
1.686187787581046E12,-70.28507553955819,-0.1460561541061086,
1.686187787582999E12,-70.3451288157855,0.005425341119716987,
1.6861877875849521E12,-70.33260369292144,0.17290528667414062,
1.6861877875869055E12,-70.21355492435553,0.2394945733622011,
1.6861877875888586E12,-70.03916482597567,0.21692260824806664,
1.686187787590812E12,-69.85203323984543,0.08945803237051644,
1.6861877875927651E12,-69.8653276600831,-0.08042423744143522,
1.6861877875947185E12,-69.97197150849956,-0.24193269481875884,
1.6861877875966716E12,-70.14203430915288,-0.24688737468198763,
1.686187787598625E12,-70.31274620446517,-0.05134043785566873,
1.6861877876005781E12,-70.36046668217182,0.038652227899916125,
1.6861877876025315E12,-70.25521718524502,0.19820975730295234,
1.6861877876044846E12,-70.09330412864337,0.23987350545409247,
1.686187787606438E12,-69.9249001254519,0.13515625808174453,
1.686187787608391E12,-69.85311506427706,-0.01855389465181824,
