"sep=,"
Shimmer_6295_TimestampSync_Unix_CAL,Shimmer_6295_GSR_Skin_Conductance_CAL,Shimmer_6295_PPG_A13_CAL,Shimmer_6295_PPGtoHR_CAL,
ms,uS,mV,BPM,
1.686187800483634E12,0.4655344655344654,1307.6923076923076,68.57142857142857,
1.686187800491447E12,0.46953046953046945,1304.0293040293038,68.57142857142857,
1.68618780049926E12,0.4655344655344654,1302.5641025641025,68.57142857142857,
1.686187800507073E12,0.46953046953046945,1299.6336996336995,68.57142857142857,
1.686187800514886E12,0.4655344655344654,1299.6336996336995,68.57142857142857,
1.686187800522699E12,0.46953046953046945,1296.7032967032967,68.57142857142857,
1.686187800530512E12,0.4655344655344654,1294.5054945054944,68.57142857142857,
1.686187800538325E12,0.46908646908646906,1293.040293040293,68.57142857142857,
1.686187800546138E12,0.4664224664224664,1290.10989010989,68.57142857142857,
1.686187800553951E12,0.4677544677544677,1288.6446886446886,68.57142857142857,
1.686187800561764E12,0.4673104673104673,1285.7142857142856,68.57142857142857,
1.686187800569577E12,0.46686646686646677,1279.8534798534797,68.57142857142857,
1.68618780057739E12,0.4681984681984681,1273.9926739926739,68.57142857142857,
1.686187800585203E12,0.4664224664224664,1271.7948717948716,68.57142857142857,
1.6861878005930159E12,0.4686424686424686,1273.9926739926739,68.57142857142857,
1.6861878006008289E12,0.4655344655344654,1274.7252747252746,68.57142857142857,
1.6861878006086418E12,0.46953046953046945,1272.5274725274724,68.57142857142857,
1.6861878006164548E12,0.4650904650904651,1271.7948717948716,68.57142857142857,
1.6861878006242678E12,0.46953046953046945,1273.260073260073,68.57142857142857,
1.6861878006320808E12,0.4650904650904651,1276.923076923077,68.57142857142857,
1.6861878006398938E12,0.46953046953046945,1276.923076923077,68.57142857142857,
1.6861878006477068E12,0.4655344655344654,1278.3882783882782,68.57142857142857,
1.6861878006555198E12,0.46908646908646906,1279.8534798534797,68.57142857142857,
1.6861878006633328E12,0.4659784659784659,1278.3882783882782,68.57142857142857,
1.6861878006711458E12,0.4686424686424686,1281.3186813186812,68.57142857142857,
1.6861878006789587E12,0.46686646686646677,1282.051282051282,68.57142857142857,
1.6861878006867717E12,0.4673104673104673,1285.7142857142856,68.57142857142857,
1.6861878006945845E12,0.4673104673104673,1287.9120879120878,68.57142857142857,
1.6861878007023975E12,0.4664224664224664,1290.10989010989,68.57142857142857,
1.6861878007102104E12,0.4681984681984681,1291.5750915750914,68.57142857142857,
1.6861878007180234E12,0.4659784659784659,1293.7728937728937,68.57142857142857,
1.6861878007258364E12,0.46908646908646906,1293.7728937728937,68.57142857142857,
1.6861878007336494E12,0.4655344655344654,1293.040293040293,68.57142857142857,
1.6861878007414624E12,0.46953046953046945,1294.5054945054944,68.57142857142857,
1.6861878007492754E12,0.4650904650904651,1294.5054945054944,68.57142857142857,
1.6861878007570884E12,0.46953046953046945,1298.168498168498,68.57142857142857,
1.6861878007649014E12,0.4650904650904651,1297.4358974358975,68.57142857142857,
1.6861878007727144E12,0.46908646908646906,1298.9010989010987,68.57142857142857,
1.6861878007805273E12,0.4655344655344654,1301.098901098901,68.57142857142857,
1.6861878007883403E12,0.4686424686424686,1308.4249084249084,68.57142857142857,
1.6861878007961533E12,0.4659784659784659,1320.8791208791208,68.57142857142857,
1.6861878008039663E12,0.4677544677544677,1336.9963369963368,68.57142857142857,
1.6861878008117793E12,0.46686646686646677,1361.1721611721612,68.57142857142857,
1.6861878008195923E12,0.46686646686646677,1398.5347985347985,68.57142857142857,
1.6861878008274053E12,0.4677544677544677,1444.6886446886447,68.57142857142857,
1.6861878008352183E12,0.4659784659784659,1502.5641025641025,68.57142857142857,
1.6861878008430312E12,0.4686424686424686,1561.9047619047617,68.57142857142857,
1.6861878008508442E12,0.4655344655344654,1625.6410256410256,68.57142857142857,
1.6861878008586572E12,0.4686424686424686,1687.179487179487,68.57142857142857,
1.6861878008664702E12,0.4650904650904651,1742.124542124542,68.57142857142857,
1.6861878008742832E12,0.46908646908646906,1791.2087912087911,68.57142857142857,
1.6861878008820962E12,0.4650904650904651,1830.03663003663,68.57142857142857,
1.6861878008899092E12,0.46953046953046945,1856.4102564102564,68.57142857142857,
1.6861878008977222E12,0.4650904650904651,1867.3992673992673,68.57142857142857,
1.6861878009055352E12,0.46908646908646906,1869.5970695970695,70.45871559633028,
1.6861878009133481E12,0.4655344655344654,1863.003663003663,70.45871559633028,
1.6861878009211611E12,0.4686424686424686,1845.4212454212452,70.45871559633028,
1.686187800928974E12,0.4664224664224664,1819.7802197802196,70.45871559633028,
1.686187800936787E12,0.4673104673104673,1791.2087912087911,70.45871559633028,
1.6861878009445999E12,0.4673104673104673,1756.7765567765566,70.45871559633028,
1.6861878009524128E12,0.4664224664224664,1719.4139194139193,70.45871559633028,
1.6861878009602258E12,0.4681984681984681,1687.179487179487,70.45871559633028,
1.6861878009680388E12,0.4659784659784659,1652.0146520146518,70.45871559633028,
1.6861878009758518E12,0.4686424686424686,1624.9084249084249,70.45871559633028,
1.6861878009836648E12,0.4650904650904651,1600.7326007326005,70.45871559633028,
1.6861878009914778E12,0.46908646908646906,1580.2197802197802,70.45871559633028,
1.6861878009992908E12,0.4650904650904651,1561.9047619047617,70.45871559633028,
1.6861878010071038E12,0.46953046953046945,1542.1245421245421,70.45871559633028,
1.6861878010149167E12,0.4650904650904651,1526.007326007326,70.45871559633028,
1.6861878010227297E12,0.46908646908646906,1512.087912087912,70.45871559633028,
1.6861878010305427E12,0.4650904650904651,1501.098901098901,70.45871559633028,
1.6861878010383557E12,0.4686424686424686,1492.3076923076922,70.45871559633028,
1.6861878010461687E12,0.4659784659784659,1482.051282051282,70.45871559633028,
1.6861878010539817E12,0.4677544677544677,1471.7948717948716,70.45871559633028,
1.6861878010617947E12,0.46686646686646677,1463.7362637362637,70.45871559633028,
1.6861878010696077E12,0.46686646686646677,1456.4102564102564,70.45871559633028,
1.6861878010774207E12,0.4673104673104673,1449.084249084249,70.45871559633028,
1.6861878010852336E12,0.4659784659784659,1441.7582417582416,70.45871559633028,
1.6861878010930466E12,0.4681984681984681,1432.2344322344322,70.45871559633028,
1.6861878011008596E12,0.4650904650904651,1421.245421245421,70.45871559633028,
1.6861878011086726E12,0.4686424686424686,1415.3846153846152,70.45871559633028,
1.6861878011164856E12,0.4650904650904651,1416.117216117216,70.45871559633028,
1.6861878011242986E12,0.46908646908646906,1415.3846153846152,70.45871559633028,
1.6861878011321116E12,0.4650904650904651,1417.5824175824175,70.45871559633028,
1.6861878011399246E12,0.46908646908646906,1421.245421245421,70.45871559633028,
1.6861878011477375E12,0.4650904650904651,1424.9084249084249,70.45871559633028,
1.6861878011555505E12,0.46908646908646906,1427.8388278388277,70.45871559633028,
1.6861878011633635E12,0.4655344655344654,1430.03663003663,70.45871559633028,
1.6861878011711765E12,0.4681984681984681,1430.7692307692307,70.45871559633028,
1.6861878011789895E12,0.4659784659784659,1430.03663003663,70.45871559633028,
1.6861878011868022E12,0.4673104673104673,1430.03663003663,70.45871559633028,
1.6861878011946152E12,0.46686646686646677,1429.3040293040292,70.45871559633028,
1.6861878012024282E12,0.46686646686646677,1424.9084249084249,70.45871559633028,
1.6861878012102412E12,0.4677544677544677,1415.3846153846152,70.45871559633028,
1.6861878012180542E12,0.4659784659784659,1404.3956043956043,70.45871559633028,
1.6861878012258672E12,0.4686424686424686,1393.4065934065934,70.45871559633028,
1.6861878012336802E12,0.4650904650904651,1382.4175824175823,70.45871559633028,
1.6861878012414932E12,0.4686424686424686,1372.8937728937728,70.45871559633028,
1.6861878012493062E12,0.4650904650904651,1362.6373626373625,70.45871559633028,
1.6861878012571191E12,0.46908646908646906,1352.3809523809523,70.45871559633028,
1.6861878012649321E12,0.46464646464646464,1343.5897435897434,70.45871559633028,
1.686187801272745E12,0.46908646908646906,1334.065934065934,70.45871559633028,
1.686187801280558E12,0.4650904650904651,1326.7399267399267,70.45871559633028,
1.686187801288371E12,0.4686424686424686,1317.216117216117,70.45871559633028,
1.686187801296184E12,0.4655344655344654,1309.89010989011,70.45871559633028,
1.686187801303997E12,0.4677544677544677,1304.7619047619046,70.45871559633028,
1.68618780131181E12,0.4664224664224664,1300.3663003663003,70.45871559633028,
1.686187801319623E12,0.46686646686646677,1298.9010989010987,70.45871559633028,
1.686187801327436E12,0.4673104673104673,1294.5054945054944,70.45871559633028,
1.686187801335249E12,0.4659784659784659,1291.5750915750914,70.45871559633028,
1.686187801343062E12,0.4681984681984681,1286.4468864468863,70.45871559633028,
1.686187801350875E12,0.4655344655344654,1280.5860805860805,70.45871559633028,
1.686187801358688E12,0.4686424686424686,1277.6556776556777,70.45871559633028,
1.686187801366501E12,0.4650904650904651,1274.7252747252746,70.45871559633028,
1.686187801374314E12,0.46908646908646906,1271.062271062271,70.45871559633028,
1.686187801382127E12,0.46464646464646464,1269.5970695970695,70.45871559633028,
1.68618780138994E12,0.46908646908646906,1266.6666666666665,70.45871559633028,
1.686187801397753E12,0.46464646464646464,1265.2014652014652,70.45871559633028,
1.686187801405566E12,0.4686424686424686,1266.6666666666665,70.45871559633028,
1.686187801413379E12,0.4650904650904651,1266.6666666666665,70.45871559633028,
1.686187801421192E12,0.4681984681984681,1264.4688644688645,70.45871559633028,
1.6861878014290046E12,0.4659784659784659,1265.2014652014652,70.45871559633028,
1.6861878014368176E12,0.4673104673104673,1263.003663003663,70.45871559633028,
1.6861878014446306E12,0.46686646686646677,1265.2014652014652,70.45871559633028,
1.6861878014524436E12,0.4664224664224664,1263.003663003663,70.45871559633028,
1.6861878014602566E12,0.4673104673104673,1261.5384615384614,70.45871559633028,
1.6861878014680696E12,0.4655344655344654,1261.5384615384614,70.45871559633028,
1.6861878014758826E12,0.4681984681984681,1263.003663003663,70.45871559633028,
1.6861878014836956E12,0.4650904650904651,1268.8644688644688,70.45871559633028,
1.6861878014915085E12,0.4686424686424686,1271.062271062271,70.45871559633028,
1.6861878014993215E12,0.46464646464646464,1272.5274725274724,70.45871559633028,
1.6861878015071345E12,0.46908646908646906,1273.260073260073,70.45871559633028,
1.6861878015149475E12,0.46464646464646464,1271.7948717948716,70.45871559633028,
1.6861878015227605E12,0.46908646908646906,1271.062271062271,70.45871559633028,
1.6861878015305735E12,0.46464646464646464,1269.5970695970695,70.45871559633028,
1.6861878015383865E12,0.4681984681984681,1266.6666666666665,70.45871559633028,
1.6861878015461995E12,0.4655344655344654,1265.2014652014652,70.45871559633028,
1.6861878015540125E12,0.4677544677544677,1262.2710622710622,70.45871559633028,
1.6861878015618254E12,0.4664224664224664,1263.003663003663,70.45871559633028,
1.6861878015696384E12,0.46686646686646677,1263.003663003663,70.45871559633028,
1.6861878015774514E12,0.46686646686646677,1262.2710622710622,70.45871559633028,
1.6861878015852644E12,0.4659784659784659,1263.7362637362637,70.45871559633028,
1.6861878015930774E12,0.4677544677544677,1265.9340659340658,70.45871559633028,
1.6861878016008904E12,0.4655344655344654,1271.062271062271,70.45871559633028,
1.6861878016087034E12,0.4681984681984681,1274.7252747252746,70.45871559633028,
1.6861878016165164E12,0.46464646464646464,1279.120879120879,70.45871559633028,
1.6861878016243293E12,0.4686424686424686,1287.9120879120878,70.45871559633028,
1.6861878016321423E12,0.46464646464646464,1301.8315018315018,70.45871559633028,
1.6861878016399553E12,0.46908646908646906,1327.4725274725274,70.45871559633028,
1.6861878016477683E12,0.46464646464646464,1358.974358974359,70.45871559633028,
1.6861878016555813E12,0.4686424686424686,1395.6043956043954,70.45871559633028,
1.6861878016633943E12,0.4650904650904651,1441.0256410256409,70.45871559633028,
1.6861878016712073E12,0.4681984681984681,1495.970695970696,70.45871559633028,
1.68618780167902E12,0.4659784659784659,1554.5787545787546,70.45871559633028,
1.686187801686833E12,0.4673104673104673,1616.8498168498168,70.45871559633028,
1.686187801694646E12,0.4664224664224664,1674.7252747252746,70.45871559633028,
1.686187801702459E12,0.4664224664224664,1727.4725274725274,77.57575757575758,
1.686187801710272E12,0.4673104673104673,1772.8937728937728,77.57575757575758,
1.686187801718085E12,0.4659784659784659,1808.058608058608,77.57575757575758,
1.686187801725898E12,0.4681984681984681,1833.6996336996335,77.57575757575758,
1.686187801733711E12,0.4650904650904651,1841.7582417582416,77.57575757575758,
1.686187801741524E12,0.4686424686424686,1838.8278388278386,77.57575757575758,
1.686187801749337E12,0.46464646464646464,1826.3736263736262,77.57575757575758,
1.68618780175715E12,0.46908646908646906,1805.8608058608058,77.57575757575758,
1.686187801764963E12,0.46464646464646464,1781.6849816849815,77.57575757575758,
1.686187801772776E12,0.46908646908646906,1746.5201465201465,77.57575757575758,
1.6861878017805889E12,0.4650904650904651,1710.6227106227104,77.57575757575758,
1.6861878017884019E12,0.4686424686424686,1675.4578754578754,77.57575757575758,
1.6861878017962148E12,0.4655344655344654,1637.3626373626373,77.57575757575758,
1.6861878018040278E12,0.4677544677544677,1604.3956043956043,77.57575757575758,
1.6861878018118408E12,0.4659784659784659,1572.8937728937728,77.57575757575758,
1.6861878018196538E12,0.46686646686646677,1545.7875457875457,77.57575757575758,
1.6861878018274668E12,0.46686646686646677,1520.8791208791208,77.57575757575758,
1.6861878018352798E12,0.4659784659784659,1501.8315018315018,77.57575757575758,
1.6861878018430928E12,0.4677544677544677,1488.6446886446886,77.57575757575758,
1.6861878018509058E12,0.4655344655344654,1473.260073260073,77.57575757575758,
1.6861878018587188E12,0.4681984681984681,1460.8058608058607,77.57575757575758,
1.6861878018665317E12,0.46464646464646464,1446.8864468864467,77.57575757575758,
1.6861878018743447E12,0.4686424686424686,1433.6996336996335,77.57575757575758,
1.6861878018821577E12,0.46464646464646464,1421.245421245421,77.57575757575758,
1.6861878018899707E12,0.46908646908646906,1410.989010989011,77.57575757575758,
1.6861878018977837E12,0.46464646464646464,1394.8717948717947,77.57575757575758,
1.6861878019055967E12,0.4686424686424686,1377.2893772893772,77.57575757575758,
1.6861878019134097E12,0.4650904650904651,1362.6373626373625,77.57575757575758,
1.6861878019212224E12,0.4681984681984681,1353.8461538461538,77.57575757575758,
1.6861878019290354E12,0.4655344655344654,1350.9157509157508,77.57575757575758,
1.6861878019368484E12,0.4673104673104673,1348.7179487179487,77.57575757575758,
1.6861878019446614E12,0.4664224664224664,1349.4505494505493,77.57575757575758,
1.6861878019524744E12,0.4664224664224664,1354.5787545787546,77.57575757575758,
1.6861878019602874E12,0.4673104673104673,1360.4395604395604,77.57575757575758,
1.6861878019681003E12,0.4655344655344654,1367.7655677655678,77.57575757575758,
1.6861878019759133E12,0.4681984681984681,1372.161172161172,77.57575757575758,
1.6861878019837263E12,0.4650904650904651,1377.2893772893772,77.57575757575758,
1.6861878019915393E12,0.4686424686424686,1385.3479853479853,77.57575757575758,
1.6861878019993523E12,0.46464646464646464,1390.4761904761904,77.57575757575758,
1.6861878020071653E12,0.46908646908646906,1398.5347985347985,77.57575757575758,
1.6861878020149783E12,0.46464646464646464,1402.9304029304028,77.57575757575758,
1.6861878020227913E12,0.46908646908646906,1402.9304029304028,77.57575757575758,
1.6861878020306042E12,0.4650904650904651,1401.4652014652013,77.57575757575758,
1.6861878020384172E12,0.4686424686424686,1399.2673992673992,77.57575757575758,
1.6861878020462302E12,0.4655344655344654,1393.4065934065934,77.57575757575758,
1.6861878020540432E12,0.4681984681984681,1382.4175824175823,77.57575757575758,
1.6861878020618562E12,0.4659784659784659,1369.9633699633698,77.57575757575758,
1.6861878020696692E12,0.4673104673104673,1357.5091575091574,77.57575757575758,
1.6861878020774822E12,0.46686646686646677,1345.7875457875457,77.57575757575758,
1.6861878020852952E12,0.4664224664224664,1333.3333333333333,77.57575757575758,
1.6861878020931082E12,0.4677544677544677,1323.076923076923,77.57575757575758,
1.6861878021009211E12,0.4655344655344654,1311.3553113553112,77.57575757575758,
1.6861878021087341E12,0.4681984681984681,1301.098901098901,77.57575757575758,
1.686187802116547E12,0.4650904650904651,1293.7728937728937,77.57575757575758,
1.68618780212436E12,0.46908646908646906,1285.7142857142856,77.57575757575758,
1.686187802132173E12,0.46464646464646464,1282.051282051282,77.57575757575758,
1.686187802139986E12,0.46908646908646906,1276.923076923077,77.57575757575758,
1.686187802147799E12,0.4650904650904651,1273.260073260073,77.57575757575758,
1.686187802155612E12,0.46908646908646906,1269.5970695970695,77.57575757575758,
1.6861878021634248E12,0.4650904650904651,1265.2014652014652,77.57575757575758,
1.6861878021712378E12,0.4686424686424686,1263.7362637362637,77.57575757575758,
1.6861878021790508E12,0.4659784659784659,1263.003663003663,77.57575757575758,
1.6861878021868638E12,0.4677544677544677,1260.8058608058607,77.57575757575758,
1.6861878021946768E12,0.4664224664224664,1260.8058608058607,77.57575757575758,
1.6861878022024897E12,0.46686646686646677,1263.003663003663,77.57575757575758,
1.6861878022103027E12,0.4673104673104673,1265.9340659340658,77.57575757575758,
1.6861878022181157E12,0.4659784659784659,1268.131868131868,77.57575757575758,
1.6861878022259287E12,0.4681984681984681,1271.062271062271,77.57575757575758,
1.6861878022337417E12,0.4650904650904651,1274.7252747252746,77.57575757575758,
1.6861878022415547E12,0.4686424686424686,1279.120879120879,77.57575757575758,
1.6861878022493677E12,0.4650904650904651,1284.2490842490843,77.57575757575758,
1.6861878022571807E12,0.46908646908646906,1286.4468864468863,77.57575757575758,
1.6861878022649937E12,0.46464646464646464,1287.9120879120878,77.57575757575758,
1.6861878022728066E12,0.46908646908646906,1287.179487179487,77.57575757575758,
1.6861878022806196E12,0.4650904650904651,1286.4468864468863,77.57575757575758,
1.6861878022884326E12,0.4686424686424686,1285.7142857142856,77.57575757575758,
1.6861878022962456E12,0.4655344655344654,1279.8534798534797,77.57575757575758,
1.6861878023040586E12,0.4681984681984681,1275.4578754578754,77.57575757575758,
1.6861878023118716E12,0.4659784659784659,1273.260073260073,77.57575757575758,
1.6861878023196846E12,0.4673104673104673,1270.3296703296703,77.57575757575758,
1.6861878023274976E12,0.46686646686646677,1267.3992673992673,77.57575757575758,
1.6861878023353105E12,0.4664224664224664,1268.131868131868,77.57575757575758,
1.6861878023431235E12,0.4677544677544677,1268.8644688644688,77.57575757575758,
1.6861878023509365E12,0.4655344655344654,1268.131868131868,77.57575757575758,
1.6861878023587495E12,0.4681984681984681,1268.131868131868,77.57575757575758,
1.6861878023665625E12,0.4650904650904651,1268.8644688644688,77.57575757575758,
1.6861878023743755E12,0.4686424686424686,1273.260073260073,77.57575757575758,
1.6861878023821885E12,0.46464646464646464,1279.120879120879,77.57575757575758,
1.6861878023900015E12,0.46908646908646906,1287.9120879120878,77.57575757575758,
1.6861878023978145E12,0.46464646464646464,1303.2967032967033,77.57575757575758,
1.6861878024056274E12,0.46908646908646906,1322.3443223443223,77.57575757575758,
1.6861878024134402E12,0.4650904650904651,1352.3809523809523,77.57575757575758,
1.6861878024212532E12,0.4681984681984681,1389.0109890109889,77.57575757575758,
1.6861878024290662E12,0.4655344655344654,1435.164835164835,77.57575757575758,
1.6861878024368792E12,0.4681984681984681,1484.2490842490843,77.57575757575758,
1.6861878024446921E12,0.4664224664224664,1539.194139194139,77.57575757575758,
1.6861878024525051E12,0.46686646686646677,1599.2673992673992,77.57575757575758,
1.686187802460318E12,0.4673104673104673,1654.9450549450548,77.57575757575758,
1.686187802468131E12,0.4659784659784659,1702.5641025641025,77.57575757575758,
1.686187802475944E12,0.4681984681984681,1744.3223443223442,77.57575757575758,
1.686187802483757E12,0.4655344655344654,1776.5567765567764,77.57575757575758,
1.68618780249157E12,0.4686424686424686,1799.2673992673992,77.57575757575758,
1.686187802499383E12,0.4650904650904651,1805.8608058608058,77.57575757575758,
1.686187802507196E12,0.46908646908646906,1799.2673992673992,77.57575757575758,
1.686187802515009E12,0.46464646464646464,1783.8827838827838,77.57575757575758,
1.686187802522822E12,0.46908646908646906,1761.9047619047617,77.57575757575758,
1.686187802530635E12,0.4650904650904651,1733.3333333333333,77.57575757575758,
