"sep=,"
Shimmer_69B4_TimestampSync_Unix_CAL,Shimmer_69B4_EMG_CH2_24BIT_CAL,Shimmer_69B4_EMG_CH2_BandPass_Filter_CAL,
ms,mV,mV,
1.686734936883184E12,91.6197832369546,0.7190964510297064,
1.6867349368851367E12,92.0671296597079,0.501125189867589,
1.6867349368870896E12,92.53991097687614,0.17167684849932954,
1.6867349368890422E12,92.4536535088603,-0.31026074827286154,
1.6867349368909949E12,92.15040610040101,-0.7209427247571782,
1.6867349368929478E12,91.71772440883213,-0.5498381195415524,
1.6867349368949004E12,91.19758322210112,-0.2386048466137269,
1.6867349368968533E12,91.1385636892196,0.19561215280464256,
1.686734936898806E12,91.37221372591024,0.4718145887608228,
1.6867349369007585E12,91.69421275785122,0.6921874589982107,
1.6867349369027114E12,92.16410920986841,0.4434710911299642,
1.686734936904664E12,92.56500930369012,0.07983167665682234,
1.686734936906617E12,92.39701398972838,-0.4101961619889975,
1.6867349369085696E12,92.07518324158787,-0.7288676483314354,
1.6867349369105222E12,91.6154078581422,-0.49498777879078487,
1.686734936912475E12,91.14707404141514,-0.18063069688942732,
1.6867349369144277E12,91.27439275674733,0.29649458592378425,
1.6867349369163804E12,91.56956254278373,0.6977765996444877,
1.6867349369183333E12,91.99709955816661,0.5410205856160095,
1.686734936920286E12,92.5043790544326,0.21136650676777033,
1.6867349369222388E12,92.49553213463611,-0.23413866461283267,
1.6867349369241914E12,92.19798233485011,-0.7168962559511233,
1.686734936926144E12,91.78926906457771,-0.5903579095095628,
1.686734936928097E12,91.25391021417501,-0.30213681576927026,
1.6867349369300496E12,91.19578018138172,0.1263850520749815,
1.6867349369320024E12,91.46868842466932,0.6350370377444333,
1.686734936933955E12,91.64057830658496,0.6370441178467532,
1.6867349369359077E12,92.09568982470311,0.33461708361977355,
1.6867349369378606E12,92.5546237891464,0.14704921954347874,
1.6867349369398132E12,92.44596053512421,-0.33956192070900054,
1.686734936941766E12,92.13502015292885,-0.7185874996096321,
1.6867349369437188E12,91.6945733659951,-0.5296633725943756,
1.6867349369456714E12,91.18767851841591,-0.2138065164226293,
1.6867349369476243E12,91.24061579393734,0.23715256235307008,
1.686734936949577E12,91.5263376466041,0.7003088793514254,
1.6867349369515298E12,91.93130059218016,0.5896134244812574,
1.6867349369534824E12,92.45526422523629,0.2869046139922284,
1.686734936955435E12,92.52750605672671,-0.15191169638956795,
1.686734936957388E12,92.24284198794865,-0.6596470349604947,
1.6867349369593406E12,91.85208700324142,-0.6096891202853697,
1.6867349369612935E12,91.32086312622187,-0.3232260851350645,
1.686734936963246E12,91.16820567864644,0.08067698451198729,
1.6867349369651987E12,91.43414216448572,0.6075297469065414,
1.6867349369671516E12,91.78893249697676,0.6858313680081247,
1.6867349369691042E12,92.29412046600824,0.403874375947374,
1.6867349369710571E12,92.56710083092462,0.014426268855005753,
1.6867349369730098E12,92.4840167145749,-0.508870609369408,
1.6867349369749624E12,92.18199537380481,-0.668867110784115,
1.6867349369769153E12,91.76426689993544,-0.5461099957600479,
1.686734936978868E12,91.23472586092065,-0.2536309544328031,
1.6867349369808208E12,91.20616569592543,0.1788320741052675,
1.6867349369827734E12,91.48253577739428,0.6827312751731803,
1.686734936984726E12,91.86711234256971,0.6480038861473967,
1.686734936986679E12,92.38915273219182,0.344028885415508,
1.6867349369886316E12,92.55250822136898,-0.071589511800752,
1.6867349369905845E12,92.28488889752494,-0.6041782037476894,
1.686734936992537E12,91.91081804960784,-0.6381313309883138,
1.6867349369944897E12,91.40305774248336,-0.36738622275036675,
1.6867349369964426E12,91.15378135289129,0.015625575322423473,
1.6867349369983953E12,91.39760053923932,0.5344517009292683,
1.6867349370003481E12,91.73871180280588,0.6929062271960665,
1.6867349370023008E12,92.22810513513546,0.4239716679020036,
1.6867349370042534E12,92.5765968453801,0.05333797861333358,
1.6867349370062063E12,92.37730074452966,-0.4565795401788909,
1.686734937008159E12,92.04854632002667,-0.7083337069719696,
1.6867349370101118E12,91.57711127326226,-0.46471874540545643,
1.6867349370120645E12,91.30492424626242,-0.12857633510395286,
1.686734937014017E12,91.18561103172433,0.08743391439878478,
1.68673493701597E12,91.45303803122498,0.6067390790789176,
1.6867349370179226E12,91.8184783242319,0.6579148037124484,
1.6867349370198752E12,92.32611842864176,0.37088605230361843,
1.6867349370218281E12,92.57505825063288,-0.02402396520694691,
1.6867349370237808E12,92.32818591533334,-0.5563457228436318,
1.6867349370257336E12,91.97286669089794,-0.6811694487209876,
1.6867349370276863E12,91.4777036282663,-0.4179278361238516,
1.686734937029639E12,91.14505463580942,-0.058048820490619255,
1.6867349370315918E12,91.36192437353823,0.4480709451506999,
1.6867349370335444E12,91.6853417975118,0.6978246472567478,
1.6867349370354973E12,92.15023781660054,0.4549226453601703,
1.68673493703745E12,92.57258207471158,0.09990104757127742,
1.6867349370394026E12,92.42107857319657,-0.39290074716987544,
1.6867349370413555E12,92.09934398722775,-0.729438040741023,
1.686734937043308E12,91.64827128032104,-0.5065338234335571,
1.686734937045261E12,91.16181089422832,-0.19135249142251468,
1.6867349370472136E12,91.26782968852874,0.27819454258013754,
1.6867349370491663E12,91.41440487874408,0.6931272604187378,
1.6867349370511191E12,91.75989152112304,0.5480534713293698,
1.6867349370530718E12,92.24978970485405,0.40047064100353624,
1.6867349370550247E12,92.57426491271634,0.025171210164057913,
1.6867349370569773E12,92.36357359451934,-0.49570414138294117,
1.68673493705893E12,92.0277272098534,-0.7030827843687004,
1.6867349370608828E12,91.54797413523684,-0.45749098343212563,
1.6867349370628354E12,91.13971763528001,-0.10671028012018013,
1.6867349370647883E12,91.32225747771153,0.38443371491602923,
1.686734937066741E12,91.62822146752137,0.7170420187463218,
1.6867349370686936E12,92.07869316085495,0.4979526817602099,
1.6867349370706465E12,92.55027245087693,0.17182946084908687,
1.686734937072599E12,92.46355821254551,-0.30950239977508315,
1.686734937074552E12,92.15466127649879,-0.7070805234212966,
1.6867349370765046E12,91.72111412538459,-0.5291105181041104,
1.6867349370784573E12,91.20486750660747,-0.22090649156360215,
1.6867349370804102E12,91.23491818526405,0.2224146037789989,
1.6867349370823628E12,91.51960629458503,0.701838192601316,
1.6867349370843157E12,91.91488090136221,0.6114324729919322,
1.6867349370862683E12,92.43934938581977,0.31464304359192524,
1.686734937088221E12,92.57618815615037,-0.12229707196197642,
1.6867349370901738E12,92.40999588290802,-0.6362972317945415,
1.6867349370921265E12,92.08275601260932,-0.6996633307714188,
1.6867349370940793E12,91.62286042644904,-0.46031260679306607,
1.686734937096032E12,91.1556084341536,-0.14271701995835967,
1.6867349370979846E12,91.28090774388008,0.3323286179154437,
1.6867349370999375E12,91.5781930976939,0.728809598963296,
1.6867349371018901E12,92.00825437008393,0.5653149937688651,
1.686734937103843E12,92.517120542183,0.23910186272107514,
1.6867349371057957E12,92.50154227036742,-0.21690103609145053,
1.6867349371077483E12,92.20579551130082,-0.6895171905648666,
1.6867349371097012E12,91.79225009190044,-0.5592149829667686,
1.6867349371116538E12,91.26054540402238,-0.2681550091289984,
1.6867349371136067E12,91.20352123620366,0.16153356179125183,
1.6867349371155593E12,91.47796807423848,0.6649565172060549,
1.686734937117512E12,91.85533247653633,0.6574026927952982,
1.6867349371194648E12,92.37513709566639,0.3563382052586915,
1.6867349371214175E12,92.56351879002875,-0.051950115401464714,
1.68673493712337E12,92.29837564210601,-0.5903872117406394,
1.686734937125323E12,92.13708763962042,-0.6489542421399689,
1.6867349371272756E12,91.70101623149907,-0.37858988405905625,
1.6867349371292285E12,91.18866418067584,-0.20798070221002718,
1.6867349371311812E12,91.24994352459234,0.2452203008810363,
1.6867349371331338E12,91.53367001219631,0.7020575735302714,
1.6867349371350867E12,91.93860891722944,0.5922141446273521,
1.6867349371370393E12,92.46480832077762,0.2783970160879685,
1.6867349371389922E12,92.5314006246806,-0.16240708871399454,
1.6867349371409448E12,92.2474577721903,-0.6729171384729049,
1.6867349371428975E12,91.85456317916272,-0.6194279686662981,
1.6867349371448503E12,91.32410859951678,-0.33801603186667295,
1.686734937146803E12,91.17674007138491,0.0684840718786608,
1.6867349371487559E12,91.4420274625652,0.5874867678574252,
1.6867349371507085E12,91.79939013314925,0.6623134517065357,
1.6867349371526611E12,92.30748700787468,0.3720798511746092,
1.686734937154614E12,92.57734210221078,-0.014994335001339383,
1.6867349371565667E12,92.33840314607657,-0.5523565814342956,
1.6867349371585195E12,91.99373388215707,-0.7002044497116664,
1.6867349371604722E12,91.49833041409617,-0.4409395351239661,
1.6867349371624248E12,91.14572777101132,-0.0801965512481472,
1.6867349371643777E12,91.21948415670603,0.417817084450967,
1.6867349371663303E12,91.50068638730285,0.6978874710704118,
1.6867349371682832E12,91.88535911464999,0.6071511449081736,
1.6867349371702358E12,92.40821688273155,0.31333247723743013,
1.6867349371721885E12,92.56219656016786,-0.11250617592868058,
1.6867349371741414E12,92.29318288483415,-0.6327752206177947,
1.686734937176094E12,91.92062659112135,-0.669887985662243,
1.6867349371780469E12,91.40469249940227,-0.38323826902366037,
1.6867349371799995E12,91.16705173258603,-0.007645745729497599,
1.6867349371819521E12,91.4163281221781,0.5256029244537193,
1.686734937183905E12,91.75597291262622,0.679549745931949,
1.6867349371858577E12,92.24166400134531,0.4239732144567643,
1.6867349371878105E12,92.59224723882444,0.040074602687457876,
1.6867349371897632E12,92.39215780005748,-0.4549150624142351,
1.6867349371917158E12,92.0595088076006,-0.7144324409352417,
1.6867349371936687E12,91.58675153097529,-0.45723131947557394,
1.6867349371956213E12,91.16327736734677,-0.12676849048986227,
1.6867349371975742E12,91.33196985705334,0.3764939172851785,
1.6867349371995269E12,91.6357701979999,0.7139363378666885,
1.6867349372014795E12,92.07619294439073,0.5288674552694446,
1.6867349372034324E12,92.34773087673159,0.18867296392984453,
1.686734937205385E12,92.59157410362253,-0.26830645559645344,
1.686734937207338E12,92.34640864687069,-0.5523096116108418,
1.6867349372092905E12,91.99041628723339,-0.6570659843663657,
1.6867349372112432E12,91.4919837107639,-0.40181186789301454,
1.686734937213196E12,91.16782102995964,-0.02183582688333419,
1.6867349372151487E12,91.39118171427828,0.47329906385274817,
1.6867349372171016E12,91.71108921898475,0.7366384929063294,
1.6867349372190542E12,92.18348588746618,0.4769581172970147,
1.6867349372210068E12,92.5958292797203,0.13579896499563776,
1.6867349372229597E12,92.44047929133725,-0.3724396856517327,
1.6867349372249124E12,92.12054774608784,-0.6912574774739694,
1.686734937226865E12,91.66786432280513,-0.48768952627702333,
1.6867349372288179E12,91.18537062629508,-0.1508449719366826,
1.6867349372307705E12,91.29477913714796,0.3005694479811898,
1.6867349372327234E12,91.58725638237672,0.7358767349027268,
1.686734937234676E12,92.00847073497026,0.5707623392834718,
1.6867349372366287E12,92.52534240786343,0.2614838129739245,
1.6867349372385815E12,92.53414124657408,-0.20327355108424577,
1.6867349372405342E12,92.381051069226,-0.6778106485540648,
1.686734937242487E12,92.04313719786849,-0.5854893094242789,
1.6867349372444397E12,91.56528332614303,-0.4275340699578222,
1.6867349372463923E12,91.16510444860909,-0.09569286965405693,
1.6867349372483452E12,91.3485818722147,0.4050461739827477,
1.6867349372502979E12,91.65596425405712,0.7159952391282286,
1.6867349372522507E12,92.10672443390581,0.5156230251591446,
1.6867349372542034E12,92.58258294056849,0.16643969261073108,
1.686734937256156E12,92.48596399855185,-0.3034867770526541,
1.686734937258109E12,92.17326865672294,-0.7248188494468165,
1.6867349372600615E12,91.74397668170651,-0.532905836073529,
1.6867349372620144E12,91.22289791380142,-0.2396837161939762,
1.686734937263967E12,91.25905489036101,0.2197527047134861,
1.6867349372659197E12,91.54407956728295,0.6789954955044296,
1.6867349372678726E12,91.94264772844089,0.6008847180263172,
1.6867349372698252E12,92.47137138899622,0.28012798794228017,
1.686734937271778E12,92.5660430470359,-0.14512925562967968,
1.6867349372737307E12,92.28349454603527,-0.6726890459391975,
1.6867349372756833E12,91.89944687280419,-0.634616026330516,
1.6867349372776362E12,91.37408888825841,-0.3606279072311957,
1.6867349372795889E12,91.18116353128316,0.04244116264595404,
1.6867349372815417E12,91.31377116605891,0.5568849530008084,
1.6867349372834944E12,91.61307592547846,0.7013200131140657,
1.686734937285447E12,92.0375357513669,0.5258354930446717,
1.6867349372874E12,92.54765203169808,0.20601225278405513,
1.6867349372893525E12,92.52906869201685,-0.26239196302169643,
1.6867349372913054E12,92.22827341893594,-0.7224014189741784,
1.686734937293258E12,91.82198824349899,-0.6047828349827368,
1.6867349372952107E12,91.2852110010637,-0.30043895242495433,
1.6867349372971636E12,91.2349662663499,0.12280524492821562,
1.6867349372991162E12,91.5122498884499,0.6385195241762339,
1.686734937301069E12,91.89341269652995,0.6170136010576105,
1.6867349373030217E12,92.41071709919578,0.32786219313762044,
1.6867349373049744E12,92.59260784696832,-0.09070449931927686,
1.6867349373069272E12,92.32599822592714,-0.6161245706417718,
1.68673493730888E12,91.96137531137967,-0.677254905841895,
1.6867349373108328E12,91.45176388244994,-0.39690743099855924,
1.6867349373127854E12,91.18777468058761,-0.02273509572442773,
1.686734937314738E12,91.42464615003024,0.5024992588168105,
1.686734937316691E12,91.75977131840841,0.6885920757577395,
1.6867349373186436E12,91.97541498844802,0.4283098471418715,
1.6867349373205962E12,92.49565233735073,0.2656177414184281,
1.686734937322549E12,92.56140322225133,-0.16626689641513043,
1.6867349373245017E12,92.27173872054482,-0.6791632826772238,
1.6867349373264546E12,91.88064716823664,-0.614480525317633,
1.6867349373284072E12,91.34879823710102,-0.330469534209645,
1.6867349373303599E12,91.20763216904388,0.07697947418230243,
1.6867349373323127E12,91.47337633053975,0.6042569219031173,
1.6867349373342654E12,91.83129193361107,0.6723583315810765,
1.6867349373362183E12,92.33705687567276,0.390249907397416,
1.686734937338171E12,92.6050608482036,-0.0022362958754922045,
1.6867349373401235E12,92.35874144539136,-0.5301371680051993,
1.6867349373420764E12,92.01390389767137,-0.6782852250955445,
1.686734937344029E12,91.51847638906754,-0.4097604947167678,
1.686734937345982E12,91.1685422462474,-0.054438016908018506,
1.6867349373479346E12,91.38324833511294,0.4575468680767842,
1.6867349373498872E12,91.69911702860797,0.7240455600272782,
1.68673493735184E12,92.16365243955283,0.48961629991709926,
1.6867349373537927E12,92.59457917148819,0.14024039800683666,
1.6867349373557456E12,92.57957787270283,-0.35005495426804345,
1.6867349373576982E12,92.30953045402333,-0.7087248412241526,
1.686734937359651E12,91.93250261932643,-0.6292784265134793,
1.6867349373616038E12,91.42180936596506,-0.35549088874546286,
1.6867349373635564E12,91.18515426140875,0.0354435622958112,
1.6867349373655093E12,91.43438256991497,0.549576039481596,
1.686734937367462E12,91.77208007638615,0.710384625607629,
1.6867349373694146E12,92.26346877377853,0.43139544801909174,
1.6867349373713674E12,92.60833036204144,0.06623679564892224,
1.68673493737332E12,92.40098067931105,-0.4608400582742258,
1.686734937375273E12,92.06833168685417,-0.6905077443759454,
1.6867349373772256E12,91.59473299122648,-0.45343791609598233,
1.6867349373791782E12,91.17563420641035,-0.10523608849820508,
1.686734937381131E12,91.3465865071519,0.367305357172807,
1.6867349373830837E12,91.64545853679878,0.7270376340453519,
1.6867349373850366E12,92.09076151340344,0.5129899385745142,
1.6867349373869893E12,92.58046737279106,0.19008889427230047,
1.686734937388942E12,92.50394632465995,-0.2972895556418579,
1.6867349373908948E12,92.19601101033024,-0.7104135381966022,
1.6867349373928474E12,91.77217623855785,-0.5568512716443238,
1.6867349373948003E12,91.49525322460174,-0.24210261832560478,
1.686734937396753E12,91.17270126017347,0.18283795009994755,
1.6867349373987056E12,91.40079793144838,0.46590825964240923,
1.6867349374006584E12,91.722268071445,0.6940737793656202,
1.686734937402611E12,92.19497726698445,0.4609992950696137,
1.686734937404564E12,92.60746490249613,0.08928645317028304,
1.6867349374065166E12,92.44822034615919,-0.3965345299115511,
1.6867349374084692E12,92.12855324688195,-0.7363149041288343,
1.686734937410422E12,91.67238394487508,-0.49987341183557843,
1.6867349374123748E12,91.19263087025851,-0.1953461656138651,
1.6867349374143276E12,91.30352989477275,0.29053390806173796,
1.6867349374162803E12,91.59773805909214,0.6878559895564067,
1.686734937418233E12,92.02198152009426,0.546309367307434,
1.6867349374201858E12,92.53452589526088,0.21182361682732911,
1.6867349374221384E12,92.53967057144689,-0.2268334293827169,
1.686734937424091E12,92.24024560931272,-0.7233206074970117,
1.686734937426044E12,91.83400851496162,-0.5997720540999655,
1.6867349374279966E12,91.30244807034111,-0.3206501710816109,
1.6867349374299495E12,91.2215516433976,0.1146965071594828,
1.686734937431902E12,91.49525322460174,0.6189121906485991,
1.6867349374338547E12,91.6648832954824,0.6417037456646741,
1.6867349374358076E12,92.11742247550755,0.4767033827016994,
1.6867349374377603E12,92.58255890002556,0.1525047539810464,
1.6867349374397131E12,92.48685349864009,-0.33648128275978156,
1.6867349374416658E12,92.17949515734058,-0.7233626383467935,
1.6867349374436184E12,91.74058696515405,-0.5502199998443507,
1.6867349374455713E12,91.22837915758838,-0.23009789557247212,
1.686734937447524E12,91.26689210735465,0.21113253129121898,
1.6867349374494768E12,91.54912808129725,0.6990363382581606,
1.6867349374514294E12,91.95118212117936,0.59368986397804,
1.686734937453382E12,92.47699687604073,0.29221700578899085,
1.686734937455335E12,92.5697452906464,-0.14501018555941608,
1.6867349374572876E12,92.28565819489855,-0.6558061653682892,
1.6867349374592405E12,91.89786019697112,-0.6268062816842088,
1.686734937461193E12,91.370362604105,-0.33254174607522746,
1.6867349374631458E12,91.20417033086264,0.05962933109575522,
1.6867349374650986E12,91.46308697816774,0.5964629410896304,
1.6867349374670513E12,91.81746862142904,0.6854764900389978,
1.6867349374690042E12,92.31837737381983,0.40983998680522615,
1.6867349374709568E12,92.55479207294688,0.02085252911262271,
1.6867349374729094E12,92.52546261057806,-0.49883890874554654,
1.6867349374748623E12,92.23151889223085,-0.6960039436229015,
1.686734937476815E12,91.8154251752804,-0.5590018229745908,
1.6867349374787678E12,91.28143663582443,-0.2632525876685857,
1.6867349374807205E12,91.23999073982128,0.16432394378303164,
1.686734937482673E12,91.51193736139187,0.6715554912288475,
1.686734937484626E12,91.89588887245125,0.6548254947615191,
1.6867349374865786E12,92.41857835673234,0.3518067431098969,
1.6867349374885315E12,92.59602160406371,-0.053854186766709965,
1.6867349374904841E12,92.33123906428484,-0.5921991035342606,
1.6867349374924368E12,91.9645486630458,-0.6429957662916934,
1.6867349374943896E12,91.45250913928062,-0.36662610008814667,
1.6867349374963423E12,91.18760639678713,0.012876208960519659,
1.6867349374982952E12,91.43077648847618,0.5299212061792542,
1.6867349375002478E12,91.7672719678011,0.7091218310096523,
1.6867349375022004E12,92.25327558357822,0.4429108746300994,
1.6867349375041533E12,92.61717728183794,0.07465729887088843,
1.686734937506106E12,92.42665597915523,-0.43389146530880585,
1.6867349375080588E12,92.09650720316257,-0.702355297023764,
1.6867349375100115E12,91.88338779013012,-0.46374961398017206,
1.686734937511964E12,91.35204371039595,-0.13384356722973473,
1.686734937513917E12,91.21938799453433,0.08421324689615262,
1.6867349375158696E12,91.48462730462877,0.5985867521635828,
1.6867349375178225E12,91.84417766461901,0.6674355746222114,
1.6867349375197751E12,92.3529717150893,0.3713605398011524,
1.6867349375217278E12,92.61193644348023,-0.015944113591933654,
1.6867349375236807E12,92.37054535196766,-0.5546563698486329,
1.6867349375256333E12,92.02133242543528,-0.6913442270136818,
1.686734937527586E12,91.52388551122573,-0.43282890192807605,
1.6867349375295388E12,91.17784593635947,-0.06974592209684127,
1.6867349375314915E12,91.38810452478384,0.4285034429892089,
1.6867349375334443E12,91.7067619212582,0.7023558440475,
1.686734937535397E12,92.16937408876905,0.44830324475391387,
1.6867349375373496E12,92.5999161720176,0.1099819041835648,
1.6867349375393025E12,92.45519210360752,-0.3933369192097705,
1.6867349375412551E12,92.1383137073096,-0.7361060912879476,
1.686734937543208E12,91.68805837886235,-0.5293994073438487,
1.6867349375451606E12,91.19325592437457,-0.20574392114274007,
1.6867349375471133E12,91.18599568041114,0.25072376052257694,
1.6867349375490662E12,91.43582500249049,0.6900236853677125,
1.6867349375510188E12,91.7810712394402,0.6669156513732891,
1.6867349375529717E12,92.27731612650348,0.40578482637279095,
1.6867349375549243E12,92.61763405215352,0.02063194695090169,
1.686734937556877E12,92.40828900436033,-0.48065195158979646,
1.6867349375588298E12,92.07878932302665,-0.7254369280698749,
1.6867349375607825E12,91.61389330393791,-0.46636478018400795,
1.6867349375627354E12,91.18407243697712,-0.13679561246896235,
1.686734937564688E12,91.3598088057608,0.3648055102432753,
1.6867349375666406E12,91.66644593077254,0.7015406390568496,
1.6867349375685935E12,92.11557135370231,0.504698828503957,
